"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"weight_day"
"196"	"Parameters conspec-attraction 1173 28_11_2019 09_22.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	8.76517038389443
"197"	"Parameters conspec-attraction 1174 28_11_2019 09_22.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	3.45495147547317
"198"	"Parameters conspec-attraction 1175 28_11_2019 09_22.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	10.9091418452336
"199"	"Parameters conspec-attraction 1176 28_11_2019 09_22.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	6.50956048767565
"200"	"Parameters conspec-attraction 1177 28_11_2019 09_22.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	8.31802393826956
"201"	"Parameters conspec-attraction 1178 28_11_2019 09_22.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	6.09452953959126
"202"	"Parameters conspec-attraction 1179 28_11_2019 09_23.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	6.28708904975861
"203"	"Parameters conspec-attraction 118 28_11_2019 09_20.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.7941206329041
"204"	"Parameters conspec-attraction 1180 28_11_2019 09_23.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	5.59064080892158
"205"	"Parameters conspec-attraction 1181 28_11_2019 09_23.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.7754324336832
"206"	"Parameters conspec-attraction 1182 28_11_2019 09_23.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	11.7039415601611
"207"	"Parameters conspec-attraction 1183 28_11_2019 09_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	10.10459459258
"208"	"Parameters conspec-attraction 1184 28_11_2019 09_23.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.09428692482389
"209"	"Parameters conspec-attraction 1185 28_11_2019 09_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	8.56168231651757
"210"	"Parameters conspec-attraction 1186 28_11_2019 09_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	15.3936461809182
"211"	"Parameters conspec-attraction 1187 28_11_2019 09_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	4.33746183965197
"212"	"Parameters conspec-attraction 1188 28_11_2019 09_23.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	13.5909596799509
"213"	"Parameters conspec-attraction 1189 28_11_2019 09_23.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	12.2375923954134
"214"	"Parameters conspec-attraction 119 28_11_2019 09_20.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	8.14934038636609
"215"	"Parameters conspec-attraction 1190 28_11_2019 09_23.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	8.70171034329648
"216"	"Parameters conspec-attraction 1191 28_11_2019 09_23.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.1157118387235
"217"	"Parameters conspec-attraction 1192 28_11_2019 09_23.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	11.8131492547676
"218"	"Parameters conspec-attraction 1193 28_11_2019 09_23.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	10.0122806398301
"219"	"Parameters conspec-attraction 1194 28_11_2019 09_23.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	10.0766966124589
"220"	"Parameters conspec-attraction 1195 28_11_2019 09_23.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	6.38866242036791
"221"	"Parameters conspec-attraction 1196 28_11_2019 09_23.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	7.29312983092023
"222"	"Parameters conspec-attraction 1197 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	9.72095603193856
"223"	"Parameters conspec-attraction 1198 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	8.4627764293825
"224"	"Parameters conspec-attraction 1199 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	4.90178935757968
"225"	"Parameters conspec-attraction 12 28_11_2019 09_15.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.6414801340018
"226"	"Parameters conspec-attraction 120 28_11_2019 09_20.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	7.90938304339786
"227"	"Parameters conspec-attraction 1200 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	12.8542932098093
"228"	"Parameters conspec-attraction 1201 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	13.5034543769989
"229"	"Parameters conspec-attraction 1202 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	5.28528852772396
"230"	"Parameters conspec-attraction 1203 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.55972761051898
"231"	"Parameters conspec-attraction 1204 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	11.3717557664276
"232"	"Parameters conspec-attraction 1205 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	11.1581009784107
"233"	"Parameters conspec-attraction 1206 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	14.0468405108903
"234"	"Parameters conspec-attraction 1207 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	12.2731042019511
"235"	"Parameters conspec-attraction 1208 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	7.59683716550995
"236"	"Parameters conspec-attraction 1209 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	13.3340115013674
"237"	"Parameters conspec-attraction 121 28_11_2019 09_20.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.9213528340199
"238"	"Parameters conspec-attraction 1210 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	14.4702814995202
"239"	"Parameters conspec-attraction 1211 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	10.1292275459546
"240"	"Parameters conspec-attraction 1212 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	12.8930190438015
"241"	"Parameters conspec-attraction 1213 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	7.13486441468456
"242"	"Parameters conspec-attraction 1214 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	7.97800382690054
"243"	"Parameters conspec-attraction 1215 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	12.4332543700465
"244"	"Parameters conspec-attraction 1216 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	11.4102033545215
"245"	"Parameters conspec-attraction 1217 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	8.42596348328552
"246"	"Parameters conspec-attraction 1218 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	9.09992294401102
"247"	"Parameters conspec-attraction 1219 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	13.5529272118159
"248"	"Parameters conspec-attraction 122 28_11_2019 09_20.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	12.4910332743888
"249"	"Parameters conspec-attraction 1220 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.8795975631129
"250"	"Parameters conspec-attraction 1221 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.76372195449359
"251"	"Parameters conspec-attraction 1222 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	11.1032671533111
"252"	"Parameters conspec-attraction 1223 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	10.8003728257342
"253"	"Parameters conspec-attraction 1224 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	11.5473481334135
"254"	"Parameters conspec-attraction 1225 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	6.73119545496026
"255"	"Parameters conspec-attraction 1226 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	12.108909353349
"256"	"Parameters conspec-attraction 1227 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	13.5255562055153
"257"	"Parameters conspec-attraction 1228 28_11_2019 09_24.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	5.49987418645135
"258"	"Parameters conspec-attraction 1229 28_11_2019 09_24.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	9.45197971765024
"259"	"Parameters conspec-attraction 123 28_11_2019 09_20.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	7.91957142786247
"260"	"Parameters conspec-attraction 1230 28_11_2019 09_25.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	7.67530659131054
"261"	"Parameters conspec-attraction 1231 28_11_2019 09_25.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	5.89226161255276
"262"	"Parameters conspec-attraction 1232 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	6.56247912826409
"263"	"Parameters conspec-attraction 1233 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	11.2421967956258
"264"	"Parameters conspec-attraction 1234 28_11_2019 09_25.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	8.05795606890278
"265"	"Parameters conspec-attraction 1235 28_11_2019 09_25.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	6.42333228281706
"266"	"Parameters conspec-attraction 1236 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	6.41566984876037
"267"	"Parameters conspec-attraction 1237 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	12.4407598483681
"268"	"Parameters conspec-attraction 1238 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.99567520093605
"269"	"Parameters conspec-attraction 1239 28_11_2019 09_25.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	9.77729413853324
"270"	"Parameters conspec-attraction 124 28_11_2019 09_20.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	4.30496767254764
"271"	"Parameters conspec-attraction 1240 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.88968560992072
"272"	"Parameters conspec-attraction 1241 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	10.4560907871942
"273"	"Parameters conspec-attraction 1242 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	10.0809332120007
"274"	"Parameters conspec-attraction 1243 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	11.1411983377719
"275"	"Parameters conspec-attraction 1244 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.05227006303903
"276"	"Parameters conspec-attraction 1245 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	8.49893866360428
"277"	"Parameters conspec-attraction 1246 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	1.02156914832617
"278"	"Parameters conspec-attraction 1247 28_11_2019 09_25.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	9.20064610952368
"279"	"Parameters conspec-attraction 1248 28_11_2019 09_26.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	8.51705926271295
"280"	"Parameters conspec-attraction 1249 28_11_2019 09_26.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	14.3493664258083
"281"	"Parameters conspec-attraction 125 28_11_2019 09_20.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	9.5208929858357
"282"	"Parameters conspec-attraction 1250 28_11_2019 09_26.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	11.2281060415256
"283"	"Parameters conspec-attraction 1251 28_11_2019 09_26.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	7.95823625885866
"284"	"Parameters conspec-attraction 1252 28_11_2019 09_26.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	10.8119572575215
"285"	"Parameters conspec-attraction 1253 28_11_2019 09_26.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	7.84341699329241
"286"	"Parameters conspec-attraction 1254 28_11_2019 09_26.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	7.64024835842996
"287"	"Parameters conspec-attraction 1255 28_11_2019 09_26.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.26147362364097
"288"	"Parameters conspec-attraction 1256 28_11_2019 09_26.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	10.842066943759
"289"	"Parameters conspec-attraction 1257 28_11_2019 09_26.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.01527049908261
"290"	"Parameters conspec-attraction 1258 28_11_2019 09_26.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	6.5193627483002
"291"	"Parameters conspec-attraction 1259 28_11_2019 09_26.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.90366552473923
"292"	"Parameters conspec-attraction 126 28_11_2019 09_20.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	6.50752812621143
"293"	"Parameters conspec-attraction 1260 28_11_2019 09_27.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	10.5760849332742
"294"	"Parameters conspec-attraction 1261 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	13.5139562101719
"295"	"Parameters conspec-attraction 1262 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	13.0282884889591
"296"	"Parameters conspec-attraction 1263 28_11_2019 09_27.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	13.3422285894128
"297"	"Parameters conspec-attraction 1264 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	12.758766204627
"298"	"Parameters conspec-attraction 1265 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	7.8606902886968
"299"	"Parameters conspec-attraction 1266 28_11_2019 09_27.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.7024376001667
"300"	"Parameters conspec-attraction 1267 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.20768113147197
"301"	"Parameters conspec-attraction 1268 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	5.01854696440584
"302"	"Parameters conspec-attraction 1269 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	8.98405669993447
"303"	"Parameters conspec-attraction 127 28_11_2019 09_21.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.90783974277572
"304"	"Parameters conspec-attraction 1270 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	8.30318464839729
"305"	"Parameters conspec-attraction 1271 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	10.4734665559891
"306"	"Parameters conspec-attraction 1272 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.0251050650405
"307"	"Parameters conspec-attraction 1273 28_11_2019 09_27.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.7706803061725
"308"	"Parameters conspec-attraction 1274 28_11_2019 09_27.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	8.43788534009397
"309"	"Parameters conspec-attraction 1275 28_11_2019 09_27.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	6.25556105542828
"310"	"Parameters conspec-attraction 1276 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	8.75612660994522
"311"	"Parameters conspec-attraction 1277 28_11_2019 09_27.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	13.3856346120887
"312"	"Parameters conspec-attraction 1278 28_11_2019 09_27.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	12.7974754787884
"313"	"Parameters conspec-attraction 1279 28_11_2019 09_27.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	14.2008861254395
"314"	"Parameters conspec-attraction 128 28_11_2019 09_21.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	9.39685007050053
"315"	"Parameters conspec-attraction 1280 28_11_2019 09_27.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	4.26618791797003
"316"	"Parameters conspec-attraction 1281 28_11_2019 09_27.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	7.09023595875529
"317"	"Parameters conspec-attraction 1282 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	18.5179751331588
"318"	"Parameters conspec-attraction 1283 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	3.92542260905529
"319"	"Parameters conspec-attraction 1284 28_11_2019 09_27.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	12.283919284699
"320"	"Parameters conspec-attraction 1285 28_11_2019 09_28.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	8.36200097885386
"321"	"Parameters conspec-attraction 1286 28_11_2019 09_28.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	10.1988932774741
"322"	"Parameters conspec-attraction 1287 28_11_2019 09_28.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	12.1298220717907
