"pf"	"scenario"	"active"	"CA_w_env"	"CA_day"	"response_func"	"weight_day"
"1103"	"Parameters conspec-attraction 1990 10_06_2020 22_09.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	12.4969036167983
"1104"	"Parameters conspec-attraction 1991 10_06_2020 22_09.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.8028555273633
"1105"	"Parameters conspec-attraction 1992 10_06_2020 22_09.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	9.80312528363333
"1106"	"Parameters conspec-attraction 1993 10_06_2020 22_09.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	6.76684971340915
"1107"	"Parameters conspec-attraction 1994 10_06_2020 22_09.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	7.35118325169242
"1108"	"Parameters conspec-attraction 1995 10_06_2020 22_09.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	14.69874323169
"1109"	"Parameters conspec-attraction 1996 10_06_2020 22_09.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	9.71152822104833
"1110"	"Parameters conspec-attraction 1997 10_06_2020 22_09.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	9.50356253963054
"1111"	"Parameters conspec-attraction 1998 10_06_2020 22_09.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	13.2040134964935
"1112"	"Parameters conspec-attraction 1999 10_06_2020 22_09.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.53284519755978
"1113"	"Parameters conspec-attraction 2 10_06_2020 21_07.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	13.0005529668379
"1114"	"Parameters conspec-attraction 20 10_06_2020 21_08.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	6.44498398581907
"1115"	"Parameters conspec-attraction 200 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	7.38130663574137
"1116"	"Parameters conspec-attraction 2000 10_06_2020 21_08.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	11.6351556530667
"1117"	"Parameters conspec-attraction 2001 10_06_2020 21_08.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	12.5767807374002
"1118"	"Parameters conspec-attraction 2002 10_06_2020 21_08.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	5.37610224027318
"1119"	"Parameters conspec-attraction 2003 10_06_2020 21_08.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	8.85384547739571
"1120"	"Parameters conspec-attraction 2004 10_06_2020 21_08.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	10.6479784152105
"1121"	"Parameters conspec-attraction 2005 10_06_2020 21_08.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	7.64834209012378
"1122"	"Parameters conspec-attraction 2006 10_06_2020 21_08.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	15.2404441897765
"1123"	"Parameters conspec-attraction 2007 10_06_2020 21_08.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	3.19548209575443
"1124"	"Parameters conspec-attraction 2008 10_06_2020 21_08.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.70426243864735
"1125"	"Parameters conspec-attraction 2009 10_06_2020 21_08.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	11.001000932383
"1126"	"Parameters conspec-attraction 201 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	10.8137870739814
"1127"	"Parameters conspec-attraction 2010 10_06_2020 21_08.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	9.44696784015402
"1128"	"Parameters conspec-attraction 2011 10_06_2020 21_08.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	7.05354146329056
"1129"	"Parameters conspec-attraction 2012 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	10.3608900841816
"1130"	"Parameters conspec-attraction 2013 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.0498187243581
"1131"	"Parameters conspec-attraction 2014 10_06_2020 21_09.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.2534044883466
"1132"	"Parameters conspec-attraction 2015 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	7.40064280421292
"1133"	"Parameters conspec-attraction 2016 10_06_2020 21_09.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	6.86623467267964
"1134"	"Parameters conspec-attraction 2017 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	9.31058375480066
"1135"	"Parameters conspec-attraction 2018 10_06_2020 21_09.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	16.0036297027323
"1136"	"Parameters conspec-attraction 2019 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	14.8006654610903
"1137"	"Parameters conspec-attraction 202 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	11.1940398382357
"1138"	"Parameters conspec-attraction 2020 10_06_2020 21_09.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	12.4613148915398
"1139"	"Parameters conspec-attraction 2021 10_06_2020 21_09.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	6.34964218064941
"1140"	"Parameters conspec-attraction 2022 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	14.8377493104673
"1141"	"Parameters conspec-attraction 2023 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	7.05818310764918
"1142"	"Parameters conspec-attraction 2024 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	8.44476833033222
"1143"	"Parameters conspec-attraction 2025 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	8.57205635739736
"1144"	"Parameters conspec-attraction 2026 10_06_2020 21_09.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	8.6822626247768
"1145"	"Parameters conspec-attraction 2027 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	9.62648603694156
"1146"	"Parameters conspec-attraction 2028 10_06_2020 21_09.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	9.96182004863962
"1147"	"Parameters conspec-attraction 2029 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	10.3705293954866
"1148"	"Parameters conspec-attraction 203 10_06_2020 21_21.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	8.82289920571707
"1149"	"Parameters conspec-attraction 2030 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	11.8226903721094
"1150"	"Parameters conspec-attraction 2031 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	7.59360683012219
"1151"	"Parameters conspec-attraction 2032 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	9.18677150285002
"1152"	"Parameters conspec-attraction 2033 10_06_2020 21_09.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	11.213567039673
"1153"	"Parameters conspec-attraction 2034 10_06_2020 21_09.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	11.7168500922109
"1154"	"Parameters conspec-attraction 2035 10_06_2020 21_10.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	12.7111532495235
"1155"	"Parameters conspec-attraction 2036 10_06_2020 21_10.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	9.60012845298696
"1156"	"Parameters conspec-attraction 2037 10_06_2020 21_10.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	7.030250935014
"1157"	"Parameters conspec-attraction 2038 10_06_2020 21_10.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	5.89242795813974
"1158"	"Parameters conspec-attraction 2039 10_06_2020 21_10.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	8.19782185053111
"1159"	"Parameters conspec-attraction 204 10_06_2020 21_21.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_type2"	9.59541995263535
"1160"	"Parameters conspec-attraction 2040 10_06_2020 21_10.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	13.0313057329892
"1161"	"Parameters conspec-attraction 2041 10_06_2020 21_10.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	9.71460257937398
"1162"	"Parameters conspec-attraction 2042 10_06_2020 21_10.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	11.4950552550615
"1163"	"Parameters conspec-attraction 2043 10_06_2020 21_10.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	4.93620326251276
"1164"	"Parameters conspec-attraction 2044 10_06_2020 21_10.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	10.8550206038924
"1165"	"Parameters conspec-attraction 2045 10_06_2020 21_10.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	15.212230020309
"1166"	"Parameters conspec-attraction 2046 10_06_2020 21_10.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	8.26765128672812
"1167"	"Parameters conspec-attraction 2047 10_06_2020 21_10.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	6.91866781992386
"1168"	"Parameters conspec-attraction 2048 10_06_2020 21_10.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	15.5237162184777
"1169"	"Parameters conspec-attraction 2049 10_06_2020 21_10.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	7.48750393535624
"1170"	"Parameters conspec-attraction 205 10_06_2020 21_21.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	6.72123022884561
"1171"	"Parameters conspec-attraction 2050 10_06_2020 21_10.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.4302337569812
"1172"	"Parameters conspec-attraction 2051 10_06_2020 21_11.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.73203686377708
"1173"	"Parameters conspec-attraction 2052 10_06_2020 21_11.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	10.9737492455028
"1174"	"Parameters conspec-attraction 2053 10_06_2020 21_11.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	7.70501547746913
"1175"	"Parameters conspec-attraction 2054 10_06_2020 21_11.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	10.1226683998783
"1176"	"Parameters conspec-attraction 2055 10_06_2020 21_11.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.9128415837224
"1177"	"Parameters conspec-attraction 2056 10_06_2020 21_11.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	10.0389351987373
"1178"	"Parameters conspec-attraction 2057 10_06_2020 21_11.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	7.37187612943397
"1179"	"Parameters conspec-attraction 2058 10_06_2020 21_11.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	8.62072839382893
"1180"	"Parameters conspec-attraction 2059 10_06_2020 21_11.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	9.40600127376875
"1181"	"Parameters conspec-attraction 206 10_06_2020 21_21.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	2.55268062402627
"1182"	"Parameters conspec-attraction 2060 10_06_2020 21_11.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	10.5539172755994
"1183"	"Parameters conspec-attraction 2061 10_06_2020 21_12.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	10.9969923745277
"1184"	"Parameters conspec-attraction 2062 10_06_2020 21_12.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	14.8386523483704
"1185"	"Parameters conspec-attraction 2063 10_06_2020 21_12.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	12.2966010991661
"1186"	"Parameters conspec-attraction 2064 10_06_2020 21_12.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	11.682519225938
"1187"	"Parameters conspec-attraction 2065 10_06_2020 21_12.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	13.4813981990903
"1188"	"Parameters conspec-attraction 2066 10_06_2020 21_12.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	19.0103760940218
"1189"	"Parameters conspec-attraction 2067 10_06_2020 21_12.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	7.73506935896107
"1190"	"Parameters conspec-attraction 2068 10_06_2020 21_12.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_par"	6.07445944748086
"1191"	"Parameters conspec-attraction 2069 10_06_2020 21_12.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	10.3428332063636
"1192"	"Parameters conspec-attraction 207 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	7.64493316531497
"1193"	"Parameters conspec-attraction 2070 10_06_2020 21_12.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	11.9088374348691
"1194"	"Parameters conspec-attraction 2071 10_06_2020 21_12.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	11.3366915281388
"1195"	"Parameters conspec-attraction 2072 10_06_2020 21_12.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	8.6428895733864
"1196"	"Parameters conspec-attraction 2073 10_06_2020 21_12.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	14.1324483450617
"1197"	"Parameters conspec-attraction 2074 10_06_2020 21_13.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	6.72091103870301
"1198"	"Parameters conspec-attraction 2075 10_06_2020 21_13.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	7.29405937183749
"1199"	"Parameters conspec-attraction 2076 10_06_2020 21_13.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	9.86588846849432
"1200"	"Parameters conspec-attraction 2077 10_06_2020 21_13.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_par"	15.7872342577553
"1201"	"Parameters conspec-attraction 2078 10_06_2020 21_13.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	8.36671373131399
"1202"	"Parameters conspec-attraction 2079 10_06_2020 21_13.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	11.3639512877163
"1203"	"Parameters conspec-attraction 208 10_06_2020 21_21.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	14.9533379764117
"1204"	"Parameters conspec-attraction 2080 10_06_2020 21_13.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	13.3432621960888
"1205"	"Parameters conspec-attraction 2081 10_06_2020 21_13.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	11.8612248458078
"1206"	"Parameters conspec-attraction 2082 10_06_2020 21_13.txt"	"conspec-attraction"	"False"	"False"	"False"	"response_par"	8.1007697231332
"1207"	"Parameters conspec-attraction 2083 10_06_2020 21_13.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	11.1635945056314
"1208"	"Parameters conspec-attraction 2084 10_06_2020 21_13.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	8.6713124053141
"1209"	"Parameters conspec-attraction 2085 10_06_2020 21_13.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_par"	9.58296941267547
"1210"	"Parameters conspec-attraction 2086 10_06_2020 21_13.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_type2"	8.46932743279548
"1211"	"Parameters conspec-attraction 2087 10_06_2020 21_13.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_type2"	5.66103665982288
"1212"	"Parameters conspec-attraction 2088 10_06_2020 21_13.txt"	"conspec-attraction"	"True"	"False"	"False"	"response_type2"	15.1679598812565
"1213"	"Parameters conspec-attraction 2089 10_06_2020 21_13.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_type2"	11.5449723827868
"1214"	"Parameters conspec-attraction 209 10_06_2020 21_21.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	14.3261338979954
"1215"	"Parameters conspec-attraction 2090 10_06_2020 21_13.txt"	"conspec-attraction"	"True"	"True"	"True"	"response_par"	12.5377574485897
"1216"	"Parameters conspec-attraction 2091 10_06_2020 21_13.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	11.9329108741347
"1217"	"Parameters conspec-attraction 2092 10_06_2020 21_13.txt"	"conspec-attraction"	"False"	"False"	"True"	"response_par"	10.6359689068395
"1218"	"Parameters conspec-attraction 2093 10_06_2020 21_14.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	7.93164595676341
"1219"	"Parameters conspec-attraction 2094 10_06_2020 21_14.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	6.80733289303548
"1220"	"Parameters conspec-attraction 2095 10_06_2020 21_14.txt"	"conspec-attraction"	"False"	"True"	"False"	"response_type2"	16.2550624145729
"1221"	"Parameters conspec-attraction 2096 10_06_2020 21_14.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	6.79706737488458
"1222"	"Parameters conspec-attraction 2097 10_06_2020 21_14.txt"	"conspec-attraction"	"False"	"True"	"True"	"response_type2"	6.0562905967305
"1223"	"Parameters conspec-attraction 2098 10_06_2020 21_14.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_par"	13.1811523592549
"1224"	"Parameters conspec-attraction 2099 10_06_2020 21_14.txt"	"conspec-attraction"	"True"	"True"	"False"	"response_par"	3.63330512188454
"1225"	"Parameters conspec-attraction 21 10_06_2020 21_08.txt"	"conspec-attraction"	"True"	"False"	"True"	"response_type2"	5.4932740435752
